Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),Alt(m),VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-27,14:21:07.890,-73,-71,100,10,1,8,50,-72,100,10,8.5,0.0,0,0,126.6,-0.5,-1,7,-1024,299,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1453,1471,988,1524,2012,1407,1485,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:08.390,-83,-73,100,9,1,8,50,-75,100,11,8.5,0.0,0,0,126.6,-0.5,-2,44,-1024,182,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1471,1477,988,1513,2012,1441,1491,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:08.890,-83,-73,100,9,1,8,50,-80,100,9,8.5,0.0,0,0,126.6,-0.5,0,0,-1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1470,988,1500,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:09.390,-84,-74,99,9,1,8,50,-74,100,11,8.5,0.0,0,0,122.8,-2.6,-1,78,-1024,-14,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1496,1482,988,1499,2012,1492,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:09.890,-84,-73,100,10,1,8,50,-73,100,9,8.5,0.0,0,0,122.8,-2.6,-3,119,-1024,-133,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1522,1489,988,1489,2012,1511,1513,1506,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:10.390,-84,-73,100,10,1,8,50,-71,100,9,8.5,0.0,0,0,122.8,-2.6,5,122,-1024,-136,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1522,1490,988,1492,2012,1511,1513,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:10.890,-72,-75,100,10,0,8,50,-76,100,9,8.5,0.0,0,0,122.2,0.6,27,18,-1024,-413,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1608,1473,988,1478,2012,1554,1541,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:11.390,-68,-75,100,10,0,8,50,-74,100,11,8.5,0.0,0,0,122.2,0.6,43,1,-1024,-258,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1556,1470,988,1501,2012,1528,1526,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:11.890,-68,-75,100,10,0,8,50,-73,100,9,8.5,0.0,0,0,122.2,0.6,4,-1,-1024,-6,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1470,988,1501,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:12.390,-70,-68,100,10,1,8,50,-66,100,10,8.5,0.0,0,0,126.7,3.6,2,173,-1024,214,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1466,1499,988,1518,2012,1432,1490,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:12.890,-70,-68,100,10,1,8,50,-72,100,11,8.5,0.0,0,0,126.7,3.6,0,89,-1024,157,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1474,1484,988,1512,2012,1448,1492,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:13.390,-70,-68,100,10,1,8,50,-65,100,9,8.5,0.0,0,0,126.7,3.6,48,51,-1024,225,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1465,1478,988,1541,2012,1429,1489,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:13.890,-70,-64,100,10,1,8,50,-67,100,10,8.5,0.0,0,0,129.3,1.1,10,4,-1024,210,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1467,1471,988,1521,2012,1434,1490,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:14.390,-70,-63,100,11,1,8,50,-64,100,9,8.5,0.0,0,0,129.3,1.1,-2,-7,-1024,-2,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1494,1469,988,1499,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:14.890,-70,-63,100,11,1,8,50,-64,100,10,8.6,0.0,0,0,129.3,1.1,-5,-3,-1024,-7,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1469,988,1497,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:15.390,-70,-68,100,10,0,8,50,-67,100,11,8.6,0.0,0,0,128.6,-0.6,0,3,-1024,-2,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1494,1470,988,1500,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:15.890,-70,-68,100,10,0,8,50,-72,100,10,8.6,0.0,0,0,128.6,-0.6,-3,97,-1024,256,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1460,1485,988,1519,2012,1420,1487,1475,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:16.390,-66,-68,100,10,0,8,50,-66,100,9,8.5,0.0,0,0,128.6,-0.6,-4,13,-1024,157,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1474,1472,988,1510,2012,1448,1492,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:16.890,-69,-71,100,10,1,8,50,-73,100,10,8.5,0.0,0,0,128.6,-0.6,2,4,-1024,7,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1493,1471,988,1501,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:17.390,-69,-71,100,10,1,8,50,-73,100,10,8.5,0.0,0,0,129.1,0.8,16,-6,-1024,-271,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1560,1469,988,1486,2012,1530,1527,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:17.890,-62,-72,100,10,0,8,50,-67,100,9,8.5,0.0,0,0,129.1,0.8,52,-19,-1024,-367,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1591,1467,988,1495,2012,1546,1536,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:18.390,-64,-72,100,10,1,8,50,-64,100,11,8.5,0.0,0,0,129.1,0.8,58,-40,-1024,-299,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1569,1463,988,1504,2012,1534,1530,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:18.890,-67,-68,99,10,1,8,50,-73,100,10,8.5,0.0,0,0,130.4,1.3,15,-13,-1024,-172,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1532,1468,988,1495,2012,1516,1517,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:19.390,-67,-68,99,10,1,8,50,-71,100,9,8.5,0.0,0,0,130.4,1.3,1,-6,-1024,-109,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1515,1469,988,1492,2012,1508,1511,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:19.890,-67,-66,100,10,1,8,50,-64,100,10,8.5,0.0,0,0,130.4,1.3,5,-2,-1024,-107,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1515,1469,988,1495,2012,1507,1510,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:20.390,-67,-66,100,10,1,8,50,-62,100,11,8.5,0.0,0,0,131.1,-0.3,1,0,-1024,-7,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1470,988,1500,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:20.890,-69,-70,100,10,1,8,50,-69,100,9,8.5,0.0,0,0,131.1,-0.3,-1,39,-1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1476,988,1499,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:21.390,-67,-75,100,10,0,8,50,-76,100,10,8.5,0.0,0,0,131.1,-0.3,1,148,-1024,-27,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1498,1494,988,1499,2012,1495,1502,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:21.890,-67,-75,100,10,0,8,50,-77,100,11,8.5,0.0,0,0,127.8,-3.1,-5,142,-1024,-24,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1497,1493,988,1496,2012,1494,1502,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:22.390,-73,-78,100,10,0,8,50,-75,100,10,8.5,0.0,0,0,127.8,-3.1,11,62,-1024,-4,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1480,988,1505,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:22.890,-78,-70,100,10,1,8,50,-70,100,10,8.5,0.0,0,0,127.8,-3.1,1,45,-1024,-5,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1477,988,1500,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:23.390,-78,-70,100,10,1,8,50,-73,100,10,8.5,0.0,0,0,120.6,-5.9,0,104,-1024,-8,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1487,988,1500,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:23.890,-78,-72,100,10,1,8,50,-70,100,11,8.5,0.0,0,0,113.4,-9.0,2,146,-1024,-4,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1494,988,1500,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:24.390,-78,-68,100,10,1,8,50,-69,100,10,8.5,0.0,0,0,113.4,-9.0,3,138,-1024,22,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1491,1492,988,1503,2012,1483,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:24.890,-78,-68,100,10,1,8,50,-70,100,9,8.5,0.0,0,0,113.4,-9.0,0,201,-1024,7,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1493,1503,988,1500,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:25.390,-62,-73,100,10,0,8,50,-64,100,10,8.5,0.0,0,0,100.0,-8.3,2,213,-1024,21,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1491,1505,988,1502,2012,1483,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:25.890,-58,-73,100,10,0,8,50,-61,100,10,8.5,0.0,0,0,100.0,-8.3,3,66,-1024,108,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1480,1480,988,1510,2012,1461,1495,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:26.390,-58,-73,100,10,0,8,50,-65,100,11,8.6,0.0,0,0,100.0,-8.3,-5,164,-1024,58,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1487,1497,988,1502,2012,1474,1497,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:26.890,-60,-73,100,10,0,8,50,-67,100,10,8.6,0.0,0,0,100.0,-8.3,-2,227,-1024,117,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1479,1508,988,1508,2012,1459,1494,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:27.390,-60,-73,100,10,0,8,50,-65,100,10,8.6,0.0,0,0,83.2,-11.7,-5,222,-1024,36,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1490,1507,988,1500,2012,1479,1498,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:27.890,-68,-71,100,10,0,8,50,-59,100,9,8.5,0.0,0,0,83.2,-11.7,-4,239,-1024,36,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1490,1511,988,1500,2012,1479,1498,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:28.390,-57,-71,100,10,0,8,50,-64,100,10,8.5,0.0,0,0,83.2,-11.7,-2,245,-1024,60,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1487,1512,988,1503,2012,1473,1497,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:28.890,-57,-71,100,10,0,8,50,-63,100,11,8.5,0.0,0,0,69.9,-8.4,-4,210,-1024,24,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1491,1505,988,1500,2012,1482,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:29.390,-60,-60,99,10,0,8,50,-69,100,11,8.5,0.0,0,0,69.9,-8.4,-4,233,-1024,0,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1494,1509,988,1498,2012,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:29.890,-54,-60,100,10,0,8,50,-56,100,10,8.5,0.0,0,0,69.9,-8.4,-2,220,-1024,8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1493,1507,988,1500,2012,1486,1500,1499,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:30.390,-60,-56,100,10,1,8,50,-61,100,11,8.5,0.0,0,0,57.7,-7.6,-6,276,-1024,128,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1478,1518,988,1507,2012,1456,1494,1487,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:30.890,-60,-56,100,10,1,8,50,-51,100,9,8.5,0.0,0,0,57.7,-7.6,-3,191,-1024,77,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1484,1501,988,1504,2012,1469,1496,1493,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:31.390,-60,-48,100,10,1,8,50,-55,100,11,8.5,0.0,0,0,57.7,-7.6,-2,109,-1024,33,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1490,1487,988,1501,2012,1480,1499,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:31.890,-60,-48,100,10,1,8,50,-54,100,11,8.5,0.0,0,0,46.2,-7.6,-2,144,-1024,79,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1484,1493,988,1505,2012,1468,1496,1492,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:32.390,-60,-56,100,10,1,8,50,-49,100,10,8.5,0.0,0,0,46.2,-7.6,-6,252,-1024,116,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1479,1513,988,1506,2012,1459,1494,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:32.890,-71,-53,100,10,1,8,50,-49,100,11,8.5,0.0,0,0,46.2,-7.6,-5,210,-1024,27,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1491,1505,988,1500,2012,1481,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:33.390,-71,-53,100,10,1,8,50,-53,100,11,8.5,0.0,0,0,39.7,-0.8,0,237,-1024,-5,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1495,1510,988,1500,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:33.890,-61,-65,100,10,0,8,50,-64,100,10,8.5,0.0,0,0,39.7,-0.8,0,24,-1024,-2,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1494,1474,988,1500,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:34.390,-61,-65,100,10,0,8,50,-76,100,9,8.5,0.0,0,0,39.7,-0.8,-2,-6,-1024,0,-1024,-270,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1494,1469,988,1499,2012,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:34.890,-72,-68,99,9,1,8,50,-62,100,9,8.5,0.0,0,0,42.9,2.6,-4,83,-1024,62,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1486,1483,988,1502,2012,1473,1497,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:35.390,-72,-63,100,9,1,8,50,-67,100,9,8.5,0.0,0,0,42.9,2.6,-3,227,-1024,87,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1483,1508,988,1505,2012,1466,1496,1492,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:35.890,-70,-66,97,10,0,8,50,-79,100,9,8.5,0.0,0,0,42.9,2.6,-4,338,-1024,72,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000D,1485,1532,988,1503,2012,1470,1497,1493,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:36.390,-70,-66,97,10,0,8,50,-67,100,11,8.5,0.0,0,0,58.5,13.3,-6,253,-486,115,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1480,1527,1257,1505,2012,1459,1494,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:36.890,-71,-70,100,10,1,8,50,-77,100,9,8.5,0.0,0,0,58.5,13.3,12,4,-137,-1,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1494,1493,1432,1506,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:37.390,-65,-86,100,9,0,8,50,-69,100,10,8.5,0.0,0,0,58.5,13.3,-6,-28,97,97,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1482,1493,1548,1504,2012,1464,1495,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:37.890,-65,-86,100,9,0,8,50,-68,100,11,8.5,0.0,0,0,76.7,10.5,-3,-97,404,-4,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1490,1702,1498,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:38.390,-62,-86,100,10,0,8,50,-66,100,9,8.5,0.0,0,0,76.7,10.5,-2,-115,546,-6,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1490,1773,1499,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:38.890,-62,-86,100,10,0,8,50,-66,100,4,8.5,0.0,0,0,76.7,10.5,-2,-72,561,19,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1492,1498,1780,1500,2012,1483,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:39.390,-61,-86,100,10,0,8,50,-68,100,10,8.5,0.0,0,0,87.4,5.8,-4,-48,559,40,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1489,1501,1779,1501,2012,1478,1498,1496,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:39.890,-61,-86,100,10,0,8,50,-67,100,10,8.5,0.0,0,0,87.4,5.8,-5,-147,688,32,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1490,1489,1844,1500,2012,1480,1499,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:21:40.390,-61,-86,100,10,0,8,50,-64,100,9,8.5,0.0,0,0,87.4,5.8,-6,-101,716,94,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1482,1497,1858,1504,2012,1465,1496,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
